STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.07241,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.86127,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,3.068625,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.217592,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.0,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.2,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.249457,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.249288,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.633917,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.456765,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.442158,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.42105,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,1.875,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,1.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.111111,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,1.8625,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.062937,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,1.676667,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,1.833333,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,1.348214,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.0,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.098638,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.17635,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.338095,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.787912,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.746186,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.91304,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.117674,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.166667,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.217391,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,1.767857,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,1.875,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.2,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.402761,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.245696,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.47,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.22188,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,1.975944,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,4.2,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
